title_id,title,platform,year_of_release,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,critic_score,critic_count,user_score,user_count,developer,rating
1675,Nitroplus Blasterz: Heroines Infinite Duel,PlayStation4,2015.0,Fighting,Marvelous Interactive,0.01,0.0,0.02,0.0,0.04,70.0,33.0,6.9,28.0,"Examu, Marvelous Inc.",T
1676,No Man's Sky,PlayStation4,2016.0,Action,Hello Games,0.63,0.76,0.03,0.27,1.7,71.0,94.0,4.5,5096.0,Hello Games,T
1677,No More Heroes: Heroes' Paradise,PlayStation3,2010.0,Action,Konami Digital Entertainment,0.1,0.04,0.04,0.02,0.19,72.0,38.0,7.3,38.0,FeelPlus,M
1678,No More Heroes: Red Zone,PlayStation3,2011.0,Action,Marvelous Interactive,0.0,0.0,0.09,0.0,0.09,,,,,,
1679,Nobunaga no Yabou Online: Houou no Shou,PlayStation3,2012.0,Strategy,Ackkstudios,0.0,0.0,0.01,0.0,0.01,,,,,,
1680,Nobunaga no Yabou: Souzou,PlayStation3,2013.0,Strategy,Tecmo Koei,0.0,0.0,0.19,0.0,0.19,,,,,,
1681,Nobunaga no Yabou: Souzou,PlayStation4,2014.0,Strategy,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,,,,,,
1682,Nobunaga no Yabou: Tendou,PlayStation3,2010.0,Strategy,Tecmo Koei,0.0,0.0,0.13,0.0,0.13,,,,,,
1683,Nobunaga no Yabou: Tendou with Power-Up Kit,PlayStation3,2011.0,Strategy,Tecmo Koei,0.0,0.0,0.07,0.0,0.07,,,,,,
1684,Nobunaga's Ambition: Sphere of Influence,PlayStation4,2014.0,Strategy,Tecmo Koei,0.03,0.0,0.0,0.01,0.04,80.0,20.0,8.1,46.0,Koei Tecmo Games,T
1685,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PlayStation3,2016.0,Misc,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,,,,,,
1686,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PlayStation4,2016.0,Misc,Tecmo Koei,0.01,0.0,0.05,0.0,0.06,,,,,,
1687,NPPL: Championship Paintball 2009,PlayStation3,2008.0,Shooter,Activision Value,0.15,0.0,0.0,0.01,0.16,45.0,9.0,7.4,10.0,FUN Labs,E10+
1688,Nurarihyon no Mago: Hyakki Ryouran Taisen,PlayStation3,2011.0,Fighting,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,,
1689,Odin Sphere: Leifthrasir,PlayStation3,2016.0,Role-Playing,Nippon Ichi Software,0.02,0.01,0.03,0.01,0.06,,,7.0,29.0,Vanillaware,T
1690,Odin Sphere: Leifthrasir,PlayStation4,2016.0,Role-Playing,Nippon Ichi Software,0.07,0.04,0.07,0.02,0.2,87.0,49.0,8.2,178.0,Vanillaware,T
1691,Off-Road Drive,PC,2011.0,Racing,1C Company,0.0,0.03,0.0,0.0,0.04,60.0,10.0,6.4,17.0,Avalon Style,
1692,Oil Rush,PC,2012.0,Strategy,Iceberg Interactive,0.0,0.02,0.0,0.0,0.02,67.0,23.0,6.5,55.0,"Unigine Corp, Russia",
1693,Okami,PlayStation3,2012.0,Action,Capcom,0.0,0.0,0.14,0.0,0.14,,,,,,
1694,Omega Quintet,PlayStation4,2014.0,Role-Playing,Compile Heart,0.0,0.0,0.02,0.0,0.02,58.0,22.0,7.1,81.0,Compile Heart,T
1695,Omerta: City of Gangsters,PlayStation3,2011.0,Simulation,Konami Digital Entertainment,0.52,0.42,0.0,0.15,1.1,,,,,,
1696,One Piece: Burning Blood,PlayStation4,2016.0,Fighting,Namco Bandai Games,0.11,0.13,0.07,0.05,0.35,66.0,45.0,7.8,49.0,Spike Chunsoft,T
1697,One Piece: Burning Blood,XboxOne,2016.0,Fighting,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06,60.0,10.0,5.8,12.0,Spike Chunsoft,T
1698,One Piece: Pirate Warriors,PlayStation3,2012.0,Action,Namco Bandai Games,0.01,0.23,0.86,0.08,1.18,64.0,33.0,6.5,55.0,"Omega Force, Tecmo Koei Games",T
1699,One Piece: Pirate Warriors 2,PlayStation3,2013.0,Action,Namco Bandai Games,0.0,0.19,0.42,0.05,0.66,71.0,35.0,7.8,61.0,Omega Force,T
1700,One Piece: Pirate Warriors 3,PlayStation3,2015.0,Action,Namco Bandai Games,0.0,0.06,0.19,0.01,0.25,,,3.7,7.0,Omega Force,T
1701,One Piece: Pirate Warriors 3,PlayStation4,2015.0,Action,Namco Bandai Games,0.09,0.22,0.1,0.06,0.46,74.0,34.0,7.4,118.0,Omega Force,T
1702,One Piece: Unlimited World Red,PlayStation3,2014.0,Action,Namco Bandai Games,0.09,0.1,0.06,0.04,0.28,71.0,28.0,7.3,46.0,Ganbarion,T
1703,Onechanbara Z Kagura,PlayStation3,2013.0,Action,D3Publisher,0.0,0.0,0.03,0.0,0.03,,,,,,
1704,Onechanbara Z2: Chaos,PlayStation4,2014.0,Action,Nippon Ichi Software,0.14,0.03,0.04,0.04,0.24,57.0,40.0,6.5,72.0,"Tamsoft, D3Publisher",M
1705,Operation Flashpoint: Dragon Rising,PC,2009.0,Shooter,Codemasters,0.02,0.03,0.0,0.01,0.05,76.0,29.0,4.9,539.0,Codemasters,M
1706,Operation Flashpoint: Dragon Rising,PlayStation3,2009.0,Shooter,Codemasters,0.23,0.46,0.05,0.17,0.91,76.0,42.0,6.5,53.0,Codemasters,M
1707,Operation Flashpoint: Red River,PC,2011.0,Shooter,Codemasters,0.01,0.04,0.0,0.01,0.07,67.0,25.0,4.9,103.0,Codemasters,M
1708,Operation Flashpoint: Red River,PlayStation3,2011.0,Shooter,Codemasters,0.06,0.14,0.07,0.05,0.32,67.0,36.0,6.3,18.0,Codemasters,M
1709,Order of War,PC,2009.0,Strategy,Square Enix,0.0,0.01,0.0,0.0,0.02,69.0,39.0,7.3,73.0,Wargaming.net,T
1710,Order Up!!,PlayStation3,2011.0,Action,Funbox Media,0.05,0.01,0.0,0.01,0.07,,,,,,
1711,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Happy EnD,PlayStation3,2013.0,Simulation,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,,,,,,
1712,Overlord,PC,2007.0,Strategy,Codemasters,0.0,0.02,0.0,0.0,0.02,81.0,27.0,8.1,220.0,Triumph Studios,T
1713,Overlord II,PC,2009.0,Action,Codemasters,0.0,0.03,0.0,0.0,0.03,79.0,32.0,8.1,159.0,Triumph Studios,T
1714,Overlord II,PlayStation3,2009.0,Action,Codemasters,0.11,0.15,0.0,0.06,0.32,72.0,42.0,7.6,24.0,Triumph Studios,T
1715,Overlord: Raising Hell,PlayStation3,2008.0,Action,Codemasters,0.07,0.03,0.0,0.02,0.12,72.0,35.0,7.7,27.0,4J Studios,T
1716,Overwatch,PC,2016.0,Shooter,Activision,0.25,0.24,0.0,0.04,0.53,91.0,62.0,6.8,4052.0,Blizzard Entertainment,T
1717,Overwatch,PlayStation4,2016.0,Shooter,Activision,0.81,0.85,0.15,0.33,2.14,90.0,31.0,6.1,1358.0,Blizzard Entertainment,T
1718,Overwatch,XboxOne,2016.0,Shooter,Activision,0.63,0.33,0.0,0.1,1.06,91.0,18.0,5.6,668.0,Blizzard Entertainment,T
1719,PachiPara 15: Super Umi Monogatari in Okinawa 2,PlayStation3,2010.0,Misc,Irem Software Engineering,0.0,0.0,0.02,0.0,0.02,,,,,,
1720,Pac-Man All-Stars,PlayStation3,2011.0,Fighting,Namco Bandai Games,0.2,0.07,0.04,0.04,0.35,,,,,,
1721,PAC-MAN and the Ghostly Adventures,PlayStation3,2013.0,Platform,Namco Bandai Games,0.03,0.03,0.0,0.01,0.08,51.0,6.0,3.1,7.0,"Namco Bandai Games, Monkey Bar Games",E10+
1722,Pac-Man and the Ghostly Adventures 2,PlayStation3,2014.0,Adventure,Namco Bandai Games,0.05,0.03,0.0,0.02,0.09,59.0,11.0,6.3,4.0,Vicious Cycle,E10+
1723,Pac-Man Championship Edition 2 + Arcade Game Series,XboxOne,2016.0,Action,Namco Bandai Games,0.01,0.0,0.0,0.0,0.02,,,,,,
1724,Painkiller,PC,2004.0,Shooter,DreamCatcher Interactive,0.0,0.02,0.0,0.0,0.02,81.0,62.0,8.1,284.0,People Can Fly,M
1725,Painkiller: Hell & Damnation,PlayStation3,2013.0,Shooter,Nordic Games,0.02,0.01,0.0,0.01,0.04,,,,,,
1726,Paragon,PlayStation4,2016.0,Action,Epic Games,0.02,0.0,0.0,0.0,0.02,,,6.1,96.0,Epic Games,
1727,Paranormal Pursuit: The Gifted One,PC,2015.0,Action,Alawar Entertainment,0.0,0.01,0.0,0.0,0.02,,,,,Logris Games,
1728,ParaWorld,PC,2006.0,Strategy,Deep Silver,0.0,0.02,0.0,0.0,0.02,71.0,29.0,8.3,23.0,SEK Ost,T
1729,Patrician IV,PC,2010.0,Strategy,Kalypso Media,0.03,0.0,0.0,0.0,0.04,66.0,18.0,6.4,34.0,Gaming Minds Studios,E
1730,Payday 2,PC,2013.0,Shooter,505 Games,0.04,0.0,0.0,0.01,0.05,79.0,51.0,3.4,3558.0,Overkill Software,M
1731,Payday 2,PlayStation3,2013.0,Shooter,505 Games,0.22,0.14,0.0,0.08,0.43,74.0,12.0,6.2,181.0,Overkill Software,M
1732,Payday 2,PlayStation4,2015.0,Shooter,505 Games,0.1,0.14,0.0,0.05,0.28,,,,,,
1733,Payday 2,XboxOne,2015.0,Shooter,505 Games,0.09,0.07,0.0,0.02,0.18,,,,,,
1734,PDC World Championship Darts: Pro Tour,PlayStation3,2010.0,Sports,O-Games,0.0,0.08,0.0,0.02,0.1,,,,,,
1735,Peggle Nights,PC,2008.0,Puzzle,PopCap Games,0.0,0.01,0.0,0.0,0.02,76.0,15.0,8.1,24.0,PopCap,E
1736,Persona 4: Arena,PlayStation3,2012.0,Fighting,Atlus,0.3,0.11,0.24,0.07,0.73,86.0,47.0,7.7,180.0,Arc System Works,T
1737,Persona 4: Arena Ultimax,PlayStation3,2014.0,Fighting,Atlus,0.0,0.0,0.13,0.0,0.14,84.0,38.0,8.1,85.0,Arc System Works,T
1738,Persona 5,PlayStation3,2016.0,Role-Playing,Unknown,0.0,0.0,0.11,0.0,0.11,,,,,Atlus,
1739,Persona 5,PlayStation4,2016.0,Role-Playing,Atlus,0.0,0.0,0.37,0.0,0.37,,,,,Atlus,
1740,PES 2009: Pro Evolution Soccer,PlayStation3,2008.0,Sports,Konami Digital Entertainment,0.11,1.33,0.4,0.26,2.11,,,,,,
1741,Phantasy Star Online 2 Episode 4: Deluxe Package,PlayStation4,2017.0,Role-Playing,Sega,0.0,0.0,0.04,0.0,0.04,,,,,,
1742,Pharaoh,PC,1998.0,Strategy,Vivendi Games,0.0,0.02,0.0,0.0,0.02,,,8.6,45.0,Impressions Games,E
1743,Phineas and Ferb: Across the 2nd Dimension,PlayStation3,2011.0,Action,Disney Interactive Studios,0.15,0.11,0.0,0.05,0.32,63.0,13.0,6.6,9.0,High Impact Games,E10+
1744,Pictionary: Ultimate Edition,PlayStation3,2011.0,Misc,THQ,0.15,0.06,0.0,0.03,0.24,62.0,4.0,,,Page 44 Studios,E
1745,Pillars of Eternity,PC,2014.0,Role-Playing,Paradox Interactive,0.0,0.02,0.0,0.0,0.02,89.0,71.0,8.3,2191.0,Obsidian Entertainment,M
1746,Pinball Hall of Fame: The Williams Collection,PlayStation3,2009.0,Misc,Crave Entertainment,0.2,0.0,0.0,0.02,0.22,82.0,16.0,7.9,8.0,Farsight Studios,E10+
1747,Pirates of the Burning Sea,PC,2008.0,Role-Playing,Koch Media,0.0,0.01,0.0,0.0,0.02,76.0,30.0,7.6,61.0,Flying Lab Software,T
1748,Pirates of the Caribbean: At World's End,PlayStation3,2007.0,Action,Disney Interactive Studios,0.17,0.41,0.0,0.15,0.73,55.0,24.0,6.9,19.0,Eurocom Entertainment Software,T
1749,Planescape: Torment,PC,1998.0,Role-Playing,Interplay,0.01,0.02,0.0,0.0,0.03,91.0,22.0,9.2,813.0,Black Isle Studios,T
1750,Planet 51,PlayStation3,2009.0,Action,Sega,0.07,0.03,0.0,0.01,0.11,50.0,11.0,,,Pyro Studios,E
1751,Plants vs. Zombies,PC,2009.0,Strategy,PopCap Games,0.0,0.04,0.0,0.01,0.05,87.0,41.0,8.9,891.0,PopCap,E10+
1752,Plants vs. Zombies,PlayStation3,2011.0,Strategy,PopCap Games,0.18,0.0,0.0,0.02,0.2,85.0,8.0,7.9,60.0,PopCap,E10+
1753,Plants vs. Zombies: Garden Warfare,PC,2014.0,Shooter,Electronic Arts,0.0,0.02,0.0,0.0,0.02,78.0,11.0,7.8,186.0,PopCap,E10+
1754,Plants vs. Zombies: Garden Warfare,PlayStation3,2014.0,Shooter,Electronic Arts,0.22,0.32,0.01,0.11,0.66,,,7.8,24.0,PopCap,E10+
1755,Plants vs. Zombies: Garden Warfare,PlayStation4,2014.0,Shooter,Electronic Arts,0.21,0.29,0.01,0.1,0.61,75.0,23.0,7.6,259.0,PopCap,E10+
1756,Plants vs. Zombies: Garden Warfare,XboxOne,2014.0,Shooter,Electronic Arts,0.39,0.23,0.0,0.06,0.69,76.0,65.0,7.4,438.0,PopCap,E10+
1757,Plants vs. Zombies: Garden Warfare 2,PC,2016.0,Shooter,Electronic Arts,0.0,0.04,0.0,0.0,0.05,82.0,6.0,7.5,44.0,PopCap,E10+
1758,Plants vs. Zombies: Garden Warfare 2,PlayStation4,2016.0,Shooter,Electronic Arts,0.2,0.21,0.0,0.08,0.49,81.0,29.0,7.7,111.0,PopCap,E10+
1759,Plants vs. Zombies: Garden Warfare 2,XboxOne,2016.0,Shooter,Electronic Arts,0.29,0.15,0.0,0.04,0.48,80.0,64.0,8.1,79.0,PopCap,E10+
1760,PlayStation All-Stars Battle Royale,PlayStation3,2012.0,Action,Sony Computer Entertainment,0.5,0.27,0.04,0.15,0.95,74.0,69.0,7.3,540.0,SuperBot Entertainment,T
1761,PlayStation Move Heroes,PlayStation3,2011.0,Platform,Sony Computer Entertainment,0.08,0.06,0.0,0.03,0.17,53.0,39.0,6.1,16.0,Nihilistic,E10+
1762,PlayStation VR Worlds,PlayStation4,2016.0,Misc,Sony Computer Entertainment,0.06,0.14,0.02,0.04,0.25,59.0,48.0,7.1,73.0,Sony Interactive Entertainment,M
1763,Poker for Dummies,PC,2008.0,Misc,Electronic Arts,0.0,0.01,0.0,0.0,0.01,,,,,Electronic Arts,T
1764,Pony Friends 2,PC,2009.0,Simulation,Eidos Interactive,0.0,0.01,0.0,0.0,0.01,,,,,,
1765,Port Royale 2,PC,2004.0,Strategy,Ascaron Entertainment GmbH,0.0,0.03,0.0,0.01,0.04,75.0,20.0,7.7,40.0,Ascaron Entertainment GmbH,T
1766,Port Royale 3,PlayStation3,,Simulation,Kalypso Media,0.06,0.0,0.0,0.01,0.07,,,8.9,9.0,Kalypso,T
1767,Portal 2,PC,2011.0,Shooter,Valve Software,0.33,0.32,0.0,0.1,0.76,95.0,52.0,8.8,5999.0,Valve Software,E10+
1768,Portal 2,PlayStation3,2011.0,Shooter,Valve,0.83,0.6,0.02,0.24,1.7,95.0,54.0,8.4,937.0,Valve Software,E10+
1769,Post Mortem,PC,2003.0,Adventure,Microids,0.0,0.01,0.0,0.0,0.02,71.0,25.0,8.0,28.0,Microids,M
1770,Power Gig: Rise of the SixString,PlayStation3,2010.0,Misc,Unknown,0.13,0.0,0.0,0.01,0.14,36.0,10.0,0.5,4.0,Seven45 Studios,T
1771,Praetorians,PC,2003.0,Strategy,Eidos Interactive,0.0,0.04,0.0,0.0,0.04,78.0,23.0,8.2,38.0,Pyro Studios,T
1772,Prey,PC,2006.0,Shooter,Take-Two Interactive,0.0,0.03,0.0,0.01,0.03,,,,,Arkane Studios,
1773,Prince of Persia,PlayStation3,2008.0,Action,Ubisoft,0.47,0.4,0.03,0.17,1.07,85.0,59.0,7.3,245.0,Ubisoft Montreal,T
1774,Prince of Persia (2008),PC,2008.0,Action,Ubisoft,0.0,0.02,0.0,0.0,0.03,,,,,,
1775,Prince of Persia Trilogy,PlayStation3,2010.0,Action,Ubisoft,0.17,0.24,0.0,0.09,0.5,,,,,,
1776,Prince of Persia: The Forgotten Sands,PC,2010.0,Action,Ubisoft,0.0,0.03,0.0,0.0,0.03,75.0,16.0,6.6,218.0,Ubisoft Montreal,T
1777,Prince of Persia: The Forgotten Sands,PlayStation3,2010.0,Action,Ubisoft,0.19,0.36,0.01,0.12,0.69,75.0,49.0,7.6,120.0,Ubisoft Montreal,T
1778,Prison Architect,PlayStation4,2016.0,Action,Introversion Software,0.01,0.01,0.0,0.01,0.03,80.0,18.0,8.0,19.0,"Introversion, Double Eleven",M
1779,Prison Architect,XboxOne,2016.0,Action,Introversion Software,0.01,0.0,0.0,0.0,0.01,74.0,13.0,6.7,7.0,"Introversion, Double Eleven",
1780,Prison Break: The Conspiracy,PlayStation3,2010.0,Action,Deep Silver,0.05,0.15,0.0,0.05,0.25,42.0,33.0,3.8,20.0,ZootFly,T
1781,Pro Angler Moves,PlayStation3,2012.0,Sports,"Interworks Unlimited, Inc.",0.01,0.0,0.0,0.0,0.01,,,,,"Interworks Unlimited, Inc.",E
1782,Pro Baseball Spirits 2015,PlayStation3,2015.0,Action,Konami Digital Entertainment,0.0,0.0,0.15,0.0,0.15,,,,,,
1783,Pro Cycling Manager 2016,PC,2016.0,Sports,Focus Home Interactive,0.0,0.03,0.0,0.0,0.03,64.0,6.0,4.8,5.0,Cyanide,
1784,Pro Cycling Manager 2016,PlayStation4,2016.0,Sports,Focus Home Interactive,0.0,0.07,0.0,0.01,0.08,,,,,,
1785,Pro Evolution Soccer 2008,PlayStation3,2007.0,Sports,Konami Digital Entertainment,0.04,1.1,0.32,0.13,1.59,74.0,19.0,6.1,47.0,Konami,E
1786,Pro Evolution Soccer 2010,PC,2009.0,Sports,Konami Digital Entertainment,0.0,0.01,0.0,0.0,0.01,78.0,8.0,6.9,49.0,Konami,E
1787,Pro Evolution Soccer 2010,PlayStation3,2009.0,Sports,Konami Digital Entertainment,0.3,1.27,0.46,0.26,2.28,78.0,42.0,6.7,76.0,Konami,E
1788,pro evolution soccer 2011,PC,2010.0,Sports,Konami Digital Entertainment,0.0,0.05,0.0,0.01,0.06,79.0,9.0,,,Konami,
1789,pro evolution soccer 2011,PlayStation3,2010.0,Sports,Konami Digital Entertainment,0.29,1.17,0.54,0.41,2.41,77.0,40.0,6.8,85.0,Konami,E
1790,Pro Evolution Soccer 2012,PC,2011.0,Action,Konami Digital Entertainment,0.0,0.07,0.0,0.02,0.09,77.0,13.0,6.4,88.0,Konami,
1791,Pro Evolution Soccer 2012,PlayStation3,2011.0,Action,Konami Digital Entertainment,0.34,0.96,0.55,0.33,2.19,80.0,41.0,6.6,132.0,Konami,E
1792,Pro Evolution Soccer 2013,PC,2012.0,Sports,Konami Digital Entertainment,0.0,0.07,0.0,0.01,0.08,80.0,8.0,6.9,182.0,Konami,E
1793,Pro Evolution Soccer 2013,PlayStation3,2012.0,Sports,Konami Digital Entertainment,0.18,0.63,0.49,0.24,1.53,82.0,37.0,6.7,146.0,Konami,E
1794,Pro Evolution Soccer 2014,PC,2013.0,Action,Konami Digital Entertainment,0.0,0.1,0.0,0.01,0.1,74.0,9.0,4.4,239.0,Konami,E
1795,Pro Evolution Soccer 2014,PlayStation3,2013.0,Action,Konami Digital Entertainment,0.03,0.41,0.51,0.0,0.95,78.0,39.0,4.1,303.0,Konami,E
1796,Pro Evolution Soccer 2015,PC,2014.0,Sports,Konami Digital Entertainment,0.0,0.06,0.0,0.0,0.06,82.0,8.0,5.8,173.0,Konami,
1797,Pro Evolution Soccer 2015,PlayStation3,2014.0,Sports,Konami Digital Entertainment,0.1,0.2,0.22,0.06,0.58,,,7.8,34.0,Konami,E
1798,Pro Evolution Soccer 2015,PlayStation4,2014.0,Sports,Konami Digital Entertainment,0.09,0.45,0.11,0.1,0.75,82.0,56.0,7.2,386.0,Konami,E
1799,Pro Evolution Soccer 2015,XboxOne,2014.0,Sports,Konami Digital Entertainment,0.03,0.1,0.0,0.01,0.14,79.0,9.0,7.3,65.0,Konami,E
1800,Pro Evolution Soccer 2016,PC,2015.0,Sports,Konami Digital Entertainment,0.0,0.04,0.0,0.0,0.04,76.0,12.0,4.3,286.0,Konami,E
1801,Pro Evolution Soccer 2016,PlayStation3,2015.0,Sports,Konami Digital Entertainment,0.09,0.12,0.15,0.04,0.4,,,7.2,40.0,Konami,E
1802,Pro Evolution Soccer 2016,PlayStation4,2015.0,Sports,Konami Digital Entertainment,0.13,0.42,0.13,0.1,0.79,87.0,54.0,7.1,680.0,Konami,E
1803,Pro Evolution Soccer 2016,XboxOne,2015.0,Sports,Konami Digital Entertainment,0.04,0.06,0.0,0.01,0.11,85.0,14.0,6.2,144.0,Konami,E
1804,Pro Evolution Soccer 2017,PC,2016.0,Sports,Konami Digital Entertainment,0.0,0.02,0.0,0.0,0.02,69.0,9.0,3.7,137.0,Konami,E
1805,Pro Evolution Soccer 2017,PlayStation3,2016.0,Sports,Konami Digital Entertainment,0.01,0.05,0.06,0.01,0.13,,,7.2,19.0,Konami,E
1806,Pro Evolution Soccer 2017,PlayStation4,2016.0,Sports,Konami Digital Entertainment,0.02,0.27,0.11,0.05,0.45,85.0,61.0,7.6,478.0,Konami,E
1807,Pro Evolution Soccer 2017,XboxOne,2016.0,Sports,Konami Digital Entertainment,0.01,0.03,0.0,0.0,0.05,87.0,12.0,6.1,84.0,Konami,E
1808,Pro Farm 1,PC,2011.0,Simulation,Excalibur Publishing,0.0,0.06,0.0,0.01,0.07,,,,,,
1809,Pro Yaky? Spirits 2010,PlayStation3,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.21,0.0,0.21,,,,,,
1810,Pro Yaky? Spirits 2011,PlayStation3,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.18,0.0,0.18,,,,,,
1811,Pro Yaky? Spirits 2012,PlayStation3,2012.0,Sports,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,,,,,,
1812,Pro Yaky? Spirits 2013,PlayStation3,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2,,,,,,
1813,Pro Yaky? Spirits 2014,PlayStation3,2014.0,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.0,0.14,,,,,,
1814,Pro Yaky? Spirits 4,PlayStation3,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,,,,,,
1815,Pro Yaky? Spirits 5,PlayStation3,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,,,,,,
1816,Pro Yaky? Spirits 6,PlayStation3,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.15,0.0,0.15,,,,,,
1817,Pro Yakyuu Spirits 5 Kanzenban,PlayStation3,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,
1818,Professional Farmer 2016,PlayStation4,2015.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0,0.02,,,,,,
1819,Project CARS,PC,2015.0,Racing,Slightly Mad Studios,0.0,0.12,0.0,0.01,0.13,83.0,48.0,7.1,418.0,Slightly Mad Studios,E
1820,Project CARS,PlayStation4,2015.0,Racing,Slightly Mad Studios,0.2,0.7,0.02,0.16,1.09,83.0,37.0,6.6,363.0,Slightly Mad Studios,E
1821,Project CARS,XboxOne,2015.0,Racing,Slightly Mad Studios,0.11,0.13,0.0,0.02,0.26,81.0,16.0,5.8,135.0,Slightly Mad Studios,E
1822,Project Setsuna,PlayStation4,2016.0,Role-Playing,Square Enix,0.0,0.0,0.06,0.0,0.06,,,,,,
1823,Project Spark,XboxOne,2014.0,Misc,Microsoft Game Studios,0.11,0.05,0.0,0.02,0.17,73.0,26.0,7.0,151.0,Microsoft Game Studios,E10+
1824,Prototype,PlayStation3,2009.0,Action,Activision,0.65,0.4,0.0,0.19,1.24,79.0,53.0,7.7,308.0,Radical Entertainment,M
1825,Prototype 2,PC,2012.0,Action,Activision,0.07,0.03,0.0,0.01,0.11,76.0,12.0,6.4,389.0,Radical Entertainment,M
1826,Prototype 2,PlayStation3,2012.0,Action,Activision,0.36,0.28,0.0,0.1,0.74,79.0,39.0,6.8,179.0,Radical Entertainment,M
1827,Prototype: Biohazard Bundle,PlayStation4,2016.0,Action,Activision,0.01,0.0,0.0,0.0,0.02,48.0,4.0,2.0,53.0,Radical Entertainment,M
1828,Prototype: Biohazard Bundle,XboxOne,2016.0,Action,Activision,0.01,0.0,0.0,0.0,0.01,56.0,4.0,3.1,14.0,Radical Entertainment,M
1829,Psycho-Pass,XboxOne,2014.0,Adventure,5pb,0.0,0.0,0.01,0.0,0.01,,,,,,
1830,Psycho-Pass: Mandatory Happiness,PlayStation4,2016.0,Adventure,Nippon Ichi Software,0.03,0.0,0.0,0.01,0.04,72.0,26.0,8.3,19.0,5pb,T
1831,Puppet Show 3: Lost Town,PC,2011.0,Puzzle,Focus Home Interactive,0.0,0.02,0.0,0.0,0.02,,,,,,
1832,Puppeteer,PlayStation3,2013.0,Platform,Sony Computer Entertainment Europe,0.11,0.08,0.02,0.04,0.26,80.0,75.0,8.5,236.0,SCE Japan Studio,E10+
1833,Pure,PlayStation3,2008.0,Racing,Disney Interactive Studios,0.42,0.33,0.0,0.14,0.89,83.0,43.0,7.8,30.0,Black Rock Studio,E
1834,Pure Futbol,PlayStation3,2010.0,Sports,Ubisoft,0.06,0.13,0.0,0.04,0.24,46.0,12.0,7.5,30.0,Ubisoft Vancouver,E
1835,Puss in Boots,PlayStation3,2011.0,Action,THQ,0.07,0.01,0.0,0.01,0.09,70.0,4.0,7.0,4.0,THQ,E10+
1836,Putty Squad,PlayStation4,2013.0,Platform,System 3,0.06,0.07,0.0,0.03,0.16,38.0,8.0,2.9,52.0,System 3,E10+
1837,Puyo Puyo Tetris,PlayStation3,2014.0,Puzzle,Sega,0.0,0.0,0.04,0.0,0.04,,,,,,
1838,Quake 4,PC,2005.0,Shooter,Activision,0.0,0.02,0.0,0.0,0.02,81.0,62.0,7.6,281.0,Raven Software,M
1839,Quantum Break,PC,2016.0,Action,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.02,66.0,14.0,4.3,539.0,Remedy Entertainment,M
1840,Quantum Break,XboxOne,2016.0,Action,Microsoft Game Studios,0.3,0.2,0.01,0.05,0.56,77.0,106.0,6.8,1659.0,Remedy Entertainment,M
1841,Quantum Theory,PlayStation3,2010.0,Shooter,Tecmo Koei,0.05,0.09,0.02,0.03,0.19,43.0,34.0,5.3,21.0,Tecmo,M
1842,R.B.I. Baseball 2016,PlayStation4,2016.0,Sports,MLB.com,0.01,0.0,0.0,0.0,0.01,,,,,,
1843,R.B.I. Baseball 2016,XboxOne,2016.0,Sports,MLB.com,0.05,0.0,0.0,0.01,0.05,,,,,,
1844,R.U.S.E.,PC,2010.0,Strategy,Ubisoft,0.04,0.19,0.0,0.04,0.27,76.0,33.0,8.1,176.0,Eugen Systems,T
1845,R.U.S.E.,PlayStation3,2010.0,Strategy,Ubisoft,0.18,0.22,0.02,0.08,0.5,76.0,37.0,7.3,50.0,Eugen Systems,T
1846,Rabbids Invasion: The Interactive TV Show,PlayStation4,2014.0,Misc,Ubisoft,0.0,0.01,0.0,0.0,0.02,,,,,,
1847,Rabbids Invasion: The Interactive TV Show,XboxOne,2014.0,Misc,Ubisoft,0.0,0.01,0.0,0.0,0.01,,,,,,
1848,RACE On,PC,2009.0,Racing,bitComposer Games,0.0,0.03,0.0,0.01,0.03,73.0,14.0,8.2,20.0,SimBin,E
1849,Racquet Sports,PlayStation3,2010.0,Sports,Ubisoft,0.11,0.17,0.0,0.06,0.34,45.0,17.0,4.3,8.0,Asobo Studio,E
