title_id,title,platform,release_date,score,user_score,developer,genre,critics,users,franchise
4730,Railway Empire: Switch Edition,Switch,19-Jun-20,74,6.9,Kalypso,"Strategy,Management,Business / Tycoon",13,7,
4731,Railworks 3: Train Simulator 2012,PC,23-Sep-11,67,6.8,RailSimulator.com,"Simulation,Train,Vehicle,Train",9,50,
4732,rain,PlayStation3,1-Oct-13,72,7.8,SCEJapanStudio,"Miscellaneous,Action Adventure,Fantasy,General,General,Fantasy,Linear",77,178,
4733,Rain of Reflections: Chapter 1,PC,4-Oct-19,68,7.8,LionbiteGames,"Strategy,Action Adventure,Turn-Based,General",9,6,
4734,Rain World,PC,28-Mar-17,66,8.5,Videocult,"Action,Platformer,2D",16,75,
4735,Rainbow Moon,PlayStation3,10-Jul-12,70,6.9,SideQuestStudios,"Role-Playing,Strategy,Turn-Based,General,General,Tactics",50,70,
4736,Rainbow Moon,PlayStation4,16-Feb-16,70,6.4,SideQuestStudios,"Strategy,Turn-Based,Tactics",13,10,
4737,Rainswept,PC,1-Feb-19,67,6.8,FrostwoodInteractive,"Adventure,General",7,16,
4738,Raji: An Ancient Epic,Switch,18-Aug-20,69,7.8,NoddingHeadsGames,"Adventure,3D,Third-Person",21,56,
4739,Rakuen,PC,5/10/2017,84,8.3,LauraShigihara,"Adventure,General,General",9,91,Rakuen
4740,RalliSport Challenge,PC,11/6/2002,77,6.8,DigitalIllusions,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",14,13,RalliSport Challenge
4741,Rally Trophy,PC,11/20/2001,82,7.0,Bugbear,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",8,21,Rally Trophy
4742,Rango,PlayStation3,1-Mar-11,65,6.3,BehaviourInteractive,"Action Adventure,Historic,General,Historic",23,9,
4743,Rare Replay,XboxOne,8/4/2015,84,7.9,"RareLtd.,CodeMysticsInc.","Miscellaneous,Compilation",75,363,Rare Replay
4744,Ratchet & Clank,PlayStation4,4/12/2016,85,8.5,InsomniacGames,"Action,Platformer,3D",101,2024,Ratchet & Clank
4745,Ratchet & Clank Collection,PlayStation3,8/28/2012,83,8.4,"IdolMinds,InsomniacGames","Action,Platformer,3D,Miscellaneous,Compilation,Compilation",40,250,Ratchet & Clank
4746,Ratchet & Clank Future: A Crack in Time,PlayStation3,10/27/2009,87,8.9,InsomniacGames,"Action,Platformer,Platformer,3D,3D",85,557,Ratchet & Clank
4747,Ratchet & Clank Future: Quest for Booty,PlayStation3,8/21/2008,76,7.3,InsomniacGames,"Action,Platformer,Platformer,3D,3D",46,212,Ratchet & Clank
4748,Ratchet & Clank Future: Tools of Destruction,PlayStation3,10/23/2007,89,8.8,"InsomniacGames,SCE/WWS","Action,Platformer,Platformer,3D,3D",70,774,Ratchet & Clank
4749,Ratchet & Clank: All 4 One,PlayStation3,18-Oct-11,70,6.5,InsomniacGames,"Action,Platformer,Platformer,3D,3D",65,211,Ratchet & Clank
4750,Ratchet & Clank: Into the Nexus,PlayStation3,11/12/2013,76,8.3,InsomniacGames,"Action,Platformer,Platformer,3D,3D",60,285,Ratchet & Clank
4751,Raw Data,PC,10/5/2017,87,6.6,Survios,"Action,Shooter,First-Person,Arcade",7,10,Raw Data
4752,Rayman 3 HD,PlayStation3,20-Mar-12,72,6.5,Ubisoft,"Action,Platformer,Platformer,3D,3D",15,29,
4753,Rayman 3: Hoodlum Havoc,PC,18-Mar-03,74,8.0,Ubisoft,"Action,Platformer,Platformer,3D,3D",8,94,
4754,Rayman Legends,PlayStation3,9/3/2013,91,8.7,UbisoftMontpellier,"Action,Platformer,Platformer,2D,2D",23,361,Rayman Legends
4755,Rayman Legends,PlayStation4,2/18/2014,90,8.4,UbisoftMontpellier,"Platformer,2D,Action,Platformer,2D",16,885,Rayman Legends
4756,Rayman Legends: Definitive Edition,Switch,9/12/2017,84,8.4,"UbisoftMontpellier,PastaGames","Action,Platformer,2D",35,201,Rayman Legends
4757,Rayman Origins,PlayStation3,11/15/2011,87,8.4,UBlartMontpellier,"Action,Action Adventure,Adventure,General,Platformer,Fantasy,Platformer,2D,2D",43,283,Rayman Origins
4758,Rayman Origins,PC,3/29/2012,86,8.3,UBlartMontpellier,"Action,Platformer,Platformer,2D,2D",11,408,Rayman Origins
4759,RC Cars,PC,11-Dec-03,65,6.4,CreatStudios,"Driving,Racing,Arcade,Arcade,Automobile",19,17,
4760,Re:Turn - One Way Trip,PC,14-Oct-20,70,8.6,RedEgoGames,"Adventure,General",9,8,
4761,Read Only Memories,PC,10/5/2015,80,4.3,MidBoss,"General,Adventure,Point-and-Click",12,118,Read Only Memo
4762,Real Myst,PC,14-Nov-00,66,7.8,CyanWorlds,"Adventure,First-Person,Fantasy",15,41,Real Myst
4763,Rebel Cops,PC,17-Sep-19,69,6.7,WeappyStudio,"Strategy,Turn-Based,Tactics",9,9,
4764,Rebel Galaxy,PC,10/20/2015,75,7.5,"DoubleDamageGames,Inc.,DoubleDamageGames","Action,Action Adventure,General,Open-World",28,119,Rebel Galaxy
4765,Rebel Galaxy Outlaw,PC,8/13/2019,77,5.6,DoubleDamageGames,"Action Adventure,Open-World",23,119,Rebel Galaxy
4766,Recettear: An Item Shop's Tale,PC,9/10/2010,82,8.6,EasyGameStation,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",12,163,Recettear: An Item Shop's Tale
4767,Record of Agarest War,PlayStation3,27-Apr-10,67,6.2,CompileHeart,"Strategy,Turn-Based,General,General,Tactics",7,29,
4768,Red Dead Redemption,PlayStation3,5/18/2010,95,8.9,RockstarSanDiego,"Action,Shooter,Third-Person,Historic,Action Adventure,Historic,Historic,Open-World",73,3371,Red Dead Redemption
4769,Red Dead Redemption 2,XboxOne,10/26/2018,97,7.8,RockstarGames,"Action Adventure,Open-World",33,3186,Red Dead Redemption
4770,Red Dead Redemption 2,PlayStation4,10/26/2018,97,8.4,RockstarGames,"Action Adventure,Open-World",99,14315,Red Dead Redemption
4771,Red Dead Redemption 2,PC,11/5/2019,93,5.5,RockstarGames,"Action Adventure,Open-World",44,3546,Red Dead Redemption
4772,Red Dead Redemption: Liars and Cheats,PlayStation3,9/21/2010,80,7.8,RockstarSanDiego,"Action Adventure,Historic,General,Historic,Open-World",7,23,Red Dead Redemption
4773,Red Dead Redemption: Undead Nightmare Pack,PlayStation3,10/26/2010,87,8.3,RockstarSanDiego,"Action Adventure,Historic,General,Historic,Open-World",30,318,Red Dead Redemption
4774,Red Faction,PC,9/17/2001,78,8.1,VolitionInc.,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",19,154,Red Faction
4775,Red Faction: Armageddon,PC,6/6/2011,75,6.7,VolitionInc.,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",29,298,Red Faction
4776,Red Faction: Armageddon,PlayStation3,7-Jun-11,71,7.4,VolitionInc.,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",52,61,Red Faction
4777,Red Faction: Guerrilla,PlayStation3,6/2/2009,85,8.0,VolitionInc.,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",56,151,Red Faction
4778,Red Faction: Guerrilla,PC,9/15/2009,82,7.6,"VolitionInc.,ReactorZero","Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",29,361,Red Faction
4779,Red Faction: Guerrilla Re-Mars-tered,XboxOne,3-Jul-18,73,4.2,VolitionInc.,"Action,Shooter,Third-Person,Arcade",16,13,Red Faction
4780,Red Faction: Guerrilla Re-Mars-tered,PlayStation4,3-Jul-18,70,5.0,VolitionInc.,"Action,Shooter,Third-Person,Arcade",29,31,Red Faction
4781,Red Faction: Guerrilla Re-Mars-tered,PC,3-Jul-18,67,5.9,VolitionInc.,"Action,Shooter,Third-Person,Arcade",15,30,Red Faction
4782,Red Faction: Guerrilla Re-Mars-tered,Switch,2-Jul-19,72,6.7,"VolitionInc.,Kaiko","Action,Shooter,Third-Person,Arcade",28,15,Red Faction
4783,Red Johnson's Chronicles,PlayStation3,3-May-11,67,5.2,LexisNumerique,"Miscellaneous,Puzzle,Action,Puzzle,Action",12,5,
4784,Red Orchestra 2: Heroes of Stalingrad,PC,9/13/2011,76,7.3,TripwireInteractive,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",49,761,Red Orchestra
4785,Red Orchestra: Ostfront 41-45,PC,3/14/2006,81,8.6,TripwireInteractive,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",22,1293,Red Orchestra
4786,Red Wings: Aces of the Sky,Switch,21-May-20,68,7.3,Allin!Games,"Simulation,Flight,Combat",12,17,
4787,Redeemer: Enhanced Edition,PlayStation4,19-Jul-19,67,7.2,Sobaka,"Action Adventure,Linear",9,20,
4788,Redeemer: Enhanced Edition,XboxOne,19-Jul-19,66,7.9,Sobaka,"Action Adventure,Linear",10,7,
4789,Redout,XboxOne,8/29/2017,76,7.9,34BigThings,"Racing,General,Arcade,Futuristic",10,27,Redout
4790,Redout,Switch,14-May-19,70,7.1,34BigThings,"Racing,Arcade,Futuristic",8,18,
4791,Redout,PlayStation4,8/29/2017,81,7.5,505Games,"Racing,Arcade,Futuristic",11,30,Redout
4792,Redout (2016),PC,9/2/2016,81,7.9,34BigThings,"General,Racing,Arcade,Futuristic",19,164,Redout
4793,Regalia: Of Men and Monarchs,PC,18-May-17,73,7.9,PixelatedMilk,"Role-Playing,Strategy,Turn-Based,Japanese-Style,Tactics",27,34,
4794,Regalia: Of Men and Monarchs - Royal Edition,PlayStation4,10-Apr-18,70,5.6,PixelatedMilk,"Strategy,Turn-Based,Tactics",17,7,
4795,Regalia: Of Men and Monarchs - Royal Edition,Switch,12-Apr-18,72,6.1,PixelatedMilk,"Strategy,Turn-Based,Tactics",8,18,
4796,Reigns,PC,8/11/2016,77,7.3,Nerial,"Simulation,General",10,61,Reigns
4797,Reigns: Her Majesty,PC,12/6/2017,81,7.1,Nerial,"Simulation,General",13,19,Reigns
4798,Relicta,PC,3-Aug-20,74,7.5,MightyPolygon,"Adventure,3D,First-Person",15,13,
4799,Relicta,PlayStation4,3-Aug-20,71,6.4,MightyPolygon,"Adventure,3D,First-Person",10,8,
4800,Relicta,XboxOne,8/4/2020,78,7.3,MightyPolygon,"Adventure,3D,First-Person",7,10,Relicta
4801,Remember Me,PC,3-Jun-13,65,7.4,DONTNODEntertainment,"Action Adventure,Sci-Fi,Sci-Fi,General",26,1100,
4802,Remember Me,PlayStation3,4-Jun-13,72,7.3,DONTNODEntertainment,"Action Adventure,Sci-Fi,Sci-Fi,General",37,458,
4803,Rememoried,PC,31-Aug-15,65,6.1,VladimirKudelka,"Adventure,3D,First-Person",8,8,
4804,Remnant: From the Ashes,PC,8/19/2019,78,6.8,GunfireGames,"Action,Shooter,Third-Person,Arcade",42,343,Remnant
4805,Remnant: From the Ashes,XboxOne,8/20/2019,81,7.3,GunfireGames,"Action,Shooter,Third-Person,Arcade",13,105,Remnant
4806,Remnant: From the Ashes,PlayStation4,8/20/2019,77,7.3,GunfireGames,"Action,Shooter,Third-Person,Arcade",17,169,Remnant
4807,Remnant: From the Ashes - Subject 2923,PC,8/20/2020,78,5.3,GunfireGames,"Action,Shooter,Third-Person,Arcade",8,11,Remnant
4808,Remnant: From the Ashes - Swamps of Corsus,PC,4/28/2020,81,7.1,GunfireGames,"Action,Shooter,Third-Person,Arcade",10,12,Remnant
4809,Remothered: Tormented Fathers,PC,1/30/2018,77,7.7,StormindGames,"Action Adventure,Survival",15,65,Remothered: Tormented Fathers
4810,Remothered: Tormented Fathers,PlayStation4,7/25/2018,75,7.6,StormindGames,"Action Adventure,Survival",13,58,Remothered: Tormented Fathers
4811,Remothered: Tormented Fathers,XboxOne,25-Jul-18,68,8.0,StormindGames,"Action Adventure,Survival",7,36,
4812,Renegade Ops,PlayStation3,9/13/2011,80,7.3,AvalancheStudios,"Action,General,General,Shooter,Shoot-'Em-Up,Top-Down",34,38,Renegade Ops
4813,Renegade Ops,PC,10/26/2011,76,7.4,AvalancheStudios,"Action,General,General,Shooter,Shoot-'Em-Up,Top-Down",7,89,Renegade Ops
4814,Renowned Explorers: International Society,PC,2-Sep-15,72,6.4,AbbeyGames,"Strategy,Real-Time,Tactics",19,79,
4815,Republique,PlayStation4,22-Mar-16,72,5.7,"Camouflaj,LLC","Action Adventure,Linear",35,39,
4816,Republique: Episode 1 - Exordium,PC,2/25/2015,77,7.5,"Camouflaj,LLC","Action Adventure,Linear",26,66,Republique
4817,Resident Evil,Switch,5/21/2019,80,8.6,Capcom,"Action Adventure,Survival",18,47,Resident Evil
4818,Resident Evil 0,Switch,21-May-19,70,7.7,Capcom,"Action Adventure,Survival",17,26,Resident Evil
4819,Resident Evil 0: HD Remaster,PlayStation4,19-Jan-16,70,7.6,Capcom,"Action Adventure,Survival",45,237,Resident Evil
4820,Resident Evil 0: HD Remaster,XboxOne,19-Jan-16,69,7.8,Capcom,"Action Adventure,Survival",30,69,Resident Evil
4821,Resident Evil 0: HD Remaster,PC,19-Jan-16,68,7.9,Capcom,"Action Adventure,Survival",22,156,Resident Evil
4822,Resident Evil 2,XboxOne,1/25/2019,93,8.6,CapcomR&DDivision1,"Action Adventure,Survival",27,896,Resident Evil
4823,Resident Evil 2,PlayStation4,1/25/2019,91,8.9,CapcomR&DDivision1,"Action Adventure,Survival",85,3507,Resident Evil
4824,Resident Evil 2,PC,1/25/2019,89,9.0,CapcomR&DDivision1,"Action Adventure,Survival",28,1807,Resident Evil
4825,Resident Evil 3,XboxOne,4/3/2020,84,6.1,"Capcom,M-Two","Action Adventure,Survival",27,544,Resident Evil
4826,Resident Evil 3,PlayStation4,4/3/2020,79,6.5,"Capcom,M-Two","Action Adventure,Survival",83,2299,Resident Evil
4827,Resident Evil 3,PC,4/3/2020,77,5.5,M-Two,"Action Adventure,Survival",30,1045,Resident Evil
4828,Resident Evil 3: Nemesis,PC,16-Apr-01,71,8.7,Capcom,"Action Adventure,Horror,Horror,Survival",8,227,Resident Evil
4829,Resident Evil 4,PC,5/15/2007,76,7.7,Capcom,"Action Adventure,Horror,Horror,Survival",15,386,Resident Evil
4830,Resident Evil 4,PlayStation4,8/30/2016,82,8.3,Capcom,"Action Adventure,Survival",20,523,Resident Evil
4831,Resident Evil 4,XboxOne,8/30/2016,76,8.2,Capcom,"Action Adventure,Survival",14,133,Resident Evil
4832,Resident Evil 4,Switch,5/21/2019,80,8.7,Capcom,"Action Adventure,Survival",22,120,Resident Evil
4833,Resident Evil 4 HD,PlayStation3,9/20/2011,84,8.5,Capcom,"Action Adventure,Horror,Horror,Survival",28,266,Resident Evil
4834,Resident Evil 4: Ultimate HD Edition,PC,2/27/2014,79,8.3,"Capcom,QLOC","Action Adventure,Horror,Survival",33,486,Resident Evil
4835,Resident Evil 5,PlayStation3,3/13/2009,84,7.5,Capcom,"Action Adventure,Horror,Horror,Survival",76,854,Resident Evil
4836,Resident Evil 5,PC,9/15/2009,86,7.2,Capcom,"Action Adventure,Horror,Horror,Survival",30,881,Resident Evil
4837,Resident Evil 5,XboxOne,6/28/2016,75,7.8,Capcom,"Action Adventure,Survival",8,73,Resident Evil
4838,Resident Evil 5,PlayStation4,28-Jun-16,69,7.5,Capcom,"Action Adventure,Survival",14,285,Resident Evil
4839,Resident Evil 5,Switch,29-Oct-19,72,7.4,Capcom,"Action Adventure,Survival",18,43,Resident Evil
4840,Resident Evil 5: Desperate Escape,PlayStation3,4-Mar-10,73,6.9,Capcom,"Action Adventure,Horror,Horror,Survival",7,43,Resident Evil
4841,Resident Evil 5: Lost in Nightmares,PlayStation3,2/18/2010,81,7.8,Capcom,"Action Adventure,Horror,Horror,Survival",14,68,Resident Evil
4842,Resident Evil 6,PlayStation3,2-Oct-12,74,5.6,Capcom,"Action Adventure,Horror,Horror,Survival",34,1467,Resident Evil
4843,Resident Evil 6,Switch,29-Oct-19,68,7.7,Capcom,"Action Adventure,Survival",9,47,Resident Evil
4844,Resident Evil 6,PC,22-Mar-13,69,6.1,"Capcom,QLOC","Action Adventure,Horror,Horror,Survival",18,1134,Resident Evil
4845,Resident Evil 7: biohazard,PC,1/23/2017,83,7.8,Capcom,"Action Adventure,Survival",17,1161,Resident Evil
4846,Resident Evil 7: biohazard,XboxOne,1/24/2017,86,7.8,Capcom,"Action Adventure,Survival",19,463,Resident Evil
4847,Resident Evil 7: biohazard,PlayStation4,1/24/2017,86,8.0,Capcom,"Action Adventure,Survival",100,2975,Resident Evil
4848,Resident Evil 7: biohazard - Banned Footage Vol. 1,PlayStation4,1/31/2017,75,6.0,Capcom,"Action Adventure,Survival",9,42,Resident Evil
4849,Resident Evil 7: biohazard - Banned Footage Vol. 2,PlayStation4,14-Feb-17,67,6.9,Capcom,"Action Adventure,Survival",12,26,Resident Evil
4850,Resident Evil 7: biohazard - End of Zoe,PlayStation4,12/12/2017,75,7.6,Capcom,"Action Adventure,Survival",13,63,Resident Evil
4851,Resident Evil 7: biohazard - Not a Hero,PlayStation4,12-Dec-17,71,7.5,Capcom,"Action Adventure,Survival",10,75,Resident Evil
4852,Resident Evil Code: Veronica X HD,PlayStation3,27-Sep-11,65,8.1,Capcom,"Action Adventure,Horror,Horror,Survival",18,91,Resident Evil
4853,Resident Evil HD Remaster,PlayStation4,1/20/2015,83,8.5,Capcom,"Horror,Action Adventure,Survival",49,829,Resident Evil
4854,Resident Evil HD Remaster,XboxOne,1/20/2015,82,8.4,Capcom,"Horror,Action Adventure,Survival",16,201,Resident Evil
4855,Resident Evil HD Remaster,PC,1/20/2015,82,8.5,Capcom,"Action Adventure,Horror,Survival",29,424,Resident Evil
4856,Resident Evil: Chronicles HD Collection,PlayStation3,26-Jun-12,70,8.2,Capcom,"Miscellaneous,Compilation,Compilation",31,46,Resident Evil
4857,Resident Evil: Revelations,PC,5/20/2013,77,7.2,Capcom,"Action Adventure,Horror,Horror,Survival",12,467,Resident Evil
4858,Resident Evil: Revelations,PlayStation3,21-May-13,74,7.5,Capcom,"Action Adventure,Horror,Horror,Survival",30,276,Resident Evil
4859,Resident Evil: Revelations,PlayStation4,29-Aug-17,70,7.8,Capcom,"Action Adventure,Survival",32,118,Resident Evil
4860,Resident Evil: Revelations,Switch,11/28/2017,78,8.1,Capcom,"Action Adventure,Survival",19,145,Resident Evil
4861,Resident Evil: Revelations 2,XboxOne,3/17/2015,75,7.8,Capcom,"Horror,Action Adventure,Survival",22,161,Resident Evil
4862,Resident Evil: Revelations 2,PlayStation4,3/17/2015,75,7.7,Capcom,"Horror,Action Adventure,Survival",30,462,Resident Evil
4863,Resident Evil: Revelations 2,PC,18-Mar-15,74,7.2,Capcom,"Horror,Action Adventure,Survival",14,254,Resident Evil
4864,Resident Evil: Revelations 2,Switch,28-Nov-17,73,8.0,Capcom,"Action Adventure,Survival",17,123,Resident Evil
4865,Resident Evil: Revelations 2 - Episode 1: Penal Colony,PlayStation4,2/24/2015,75,7.1,Capcom,"Action Adventure,Survival",22,118,Resident Evil
4866,Resident Evil: Revelations 2 - Episode 1: Penal Colony,PC,24-Feb-15,73,7.1,Capcom,"Action Adventure,Survival",8,87,Resident Evil
4867,Resident Evil: Revelations 2 - Episode 1: Penal Colony,XboxOne,25-Feb-15,73,7.2,Capcom,"Action Adventure,Survival",16,116,Resident Evil
4868,Resident Evil: Revelations 2 - Episode 2: Contemplation,PlayStation4,3/3/2015,75,6.8,Capcom,"Action Adventure,Survival",17,73,Resident Evil
4869,Resident Evil: Revelations 2 - Episode 2: Contemplation,XboxOne,4-Mar-15,74,7.4,Capcom,"Action Adventure,Survival",11,26,Resident Evil
4870,Resident Evil: Revelations 2 - Episode 3: Judgment,PlayStation4,3/10/2015,77,7.0,Capcom,"Action Adventure,Survival",14,53,Resident Evil
4871,Resident Evil: Revelations 2 - Episode 3: Judgment,XboxOne,11-Mar-15,73,7.3,Capcom,"Action Adventure,Survival",11,26,Resident Evil
4872,Resident Evil: Revelations 2 - Episode 4: Metamorphosis,PlayStation4,3/17/2015,75,6.7,Capcom,"Action Adventure,Survival",15,41,Resident Evil
4873,Resident Evil: Revelations 2 - Episode 4: Metamorphosis,XboxOne,18-Mar-15,74,7.4,Capcom,"Action Adventure,Survival",10,19,Resident Evil
4874,Resident Evil: Revelations Collection,Switch,11/28/2017,78,8.3,Capcom,"Miscellaneous,Compilation",18,60,Resident Evil
4875,Resistance 2,PlayStation3,11/4/2008,87,6.2,InsomniacGames,"Action,Shooter,Shooter,First-Person,Sci-Fi,Modern,Sci-Fi,Arcade",79,1984,Resistance
4876,Resistance 3,PlayStation3,9/6/2011,83,7.8,InsomniacGames,"Action,Shooter,Shooter,First-Person,Sci-Fi,Modern,Sci-Fi,Arcade",91,635,Resistance
4877,Resistance: Fall of Man,PlayStation3,11/14/2006,86,8.0,InsomniacGames,"Action,Shooter,Shooter,First-Person,Sci-Fi,Modern,Sci-Fi,Arcade",70,837,Resistance
4878,Resogun,PlayStation4,11/15/2013,84,7.7,"Housemarque,XDEV","Shooter,Scrolling,Action,Shooter,Scrolling,Shoot-'Em-Up,Horizontal",66,1034,Resogun
4879,Resogun: Defenders,PlayStation4,2/17/2015,85,7.2,Housemarque,"Action,Shooter,Shoot-'Em-Up,Horizontal",10,80,Resogun
4880,Resogun: Heroes,PlayStation4,6/24/2014,86,7.3,Housemarque,"Action,Shooter,Scrolling,Shoot-'Em-Up,Horizontal",10,99,Resogun
4881,Resonance,PC,6/19/2012,76,7.6,xiigames,"Adventure,General,Point-and-Click",35,111,Resonance
4882,Resonance of Fate,PlayStation3,16-Mar-10,72,8.0,Tri-Ace,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",42,158,
4883,Retro City Rampage,PC,9-Oct-12,71,7.6,VblankEntertainmentInc.,"Action Adventure,Adventure,3D,Open-World,Modern,Third-Person,Modern",25,95,
4884,Retro City Rampage,PlayStation3,9-Oct-12,71,7.0,VblankEntertainmentInc.,"Action Adventure,Adventure,3D,Open-World,Modern,Third-Person,Modern",13,34,
4885,Retro/Grade,PlayStation3,8/21/2012,78,7.0,"24CaratGames,24CaretGames","Action,Shooter,Rhythm,Shooter,Scrolling,Music,Scrolling",31,18,Retro/Grade
4886,Retrovirus,PC,31-Jan-13,70,6.7,Cadenza,"Action,Miscellaneous,General,General,Shooter,First-Person,Arcade",12,18,
4887,Return of the Obra Dinn,PC,10/18/2018,89,8.2,LucasPope,"Adventure,3D,First-Person",35,247,Return of the Obra Dinn
4888,Return to Castle Wolfenstein,PC,11/19/2001,88,8.7,GrayMatter,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",32,495,Return to Castle Wolfenstein
4889,Return to Mysterious Island,PC,11/2/2004,79,7.8,KheopsStudio,"Adventure,First-Person,Point-and-Click,Modern,Modern",19,28,Return to Mysterious Island
4890,Reus,PC,5/16/2013,75,7.3,AbbeyGames,"Strategy,General,General",22,231,Reus
4891,Reus,PlayStation4,10/11/2016,75,4.1,"BlitWorks,Soedesco","Strategy,General",8,7,Reus
4892,Revenge of the Titans,PC,5/24/2010,79,7.6,PuppyGames,"Strategy,Real-Time,Fantasy,General,Fantasy",11,85,Revenge of the Titans
4893,Reventure,Switch,10/8/2019,83,7.6,Pixelatto,"Action,Action Adventure,Platformer,Open-World,2D",7,11,Reventure
4894,Rez Infinite,PlayStation4,10/13/2016,89,7.6,"QEntertainment,MonstarsInc.,EnhanceGames","Action,Shooter,Rail",47,187,Rez Infinite
4895,Rez Infinite,PC,8/9/2017,89,7.2,UGA,"Action,Shooter,Rail",7,39,Rez Infinite
4896,Rhiannon: Curse of the Four Branches,PC,5-Oct-08,67,6.2,ArberthStudios,"Adventure,3D,First-Person,Modern,Modern",10,10,
4897,Richard & Alice,PC,21-Feb-13,70,6.8,Denby/Raze,"General,Adventure,General",14,18,
4898,Rick and Morty: Virtual Rick-ality,PC,4/15/2017,75,6.2,OwlchemyLabs,"Simulation,General",14,17,Rick and Morty
4899,Rick and Morty: Virtual Rick-ality,PlayStation4,10-Apr-18,70,5.6,OwlchemyLabs,"Simulation,General",18,30,
4900,RICO,Switch,12-Mar-19,70,6.3,GroundShatterLtd.,"Action,Shooter,First-Person,Arcade",10,9,
4901,Riddle of the Sphinx 2: The Omega Stone,PC,19-Mar-03,72,6.9,OmniCreativeGroup,"Adventure,3D,First-Person,Fantasy",12,10,
4902,RIDE,PC,27-Mar-15,68,5.1,MilestoneS.r.l,"Driving,Racing,Simulation,General,Automobile",8,33,RIDE
4903,RIDE,PlayStation4,6-Oct-15,66,6.8,MilestoneS.r.l,"Racing,Simulation,General,Automobile",30,53,RIDE
4904,Ride 2,PC,7-Oct-16,67,7.4,MilestoneS.r.l,"Racing,Simulation,Automobile",7,24,RIDE
4905,Ride 2,PlayStation4,14-Feb-17,69,6.1,MilestoneS.r.l,"Racing,Simulation,Automobile",26,43,RIDE
4906,Ride 2,XboxOne,14-Feb-17,66,7.4,MilestoneS.r.l,"Racing,Simulation,Automobile",7,13,RIDE
4907,RIDE 3,XboxOne,11/30/2018,76,7.5,"MileStoneInc.,MilestoneS.r.l","Racing,Simulation,Automobile",8,15,RIDE
4908,RIDE 3,PlayStation4,30-Nov-18,71,6.2,"MileStoneInc.,MilestoneS.r.l","Racing,Simulation,Automobile",27,58,RIDE
4909,RIDE 4,XboxOne,10/5/2020,78,4.3,MilestoneS.r.l,"Racing,Simulation,Automobile",12,7,RIDE
4910,RIDE 4,PlayStation4,5-Oct-20,74,7.0,MilestoneS.r.l,"Racing,Simulation,Automobile",16,22,RIDE
4911,RIDE 4,PC,10/8/2020,76,7.6,MilestoneS.r.l,"Racing,Simulation,Automobile",8,5,RIDE
4912,Ridge Racer 7,PlayStation3,11/13/2006,78,7.3,NamcoBandaiGames,"Driving,Racing,Arcade,Arcade,Automobile",45,60,Ridge Racer 7
